play_number,play_description,date,stadium,home_team,away_team,home_score,away_score,offense_score,defense_score,quarter,minutes,seconds,home_timeouts,away_timeouts,timeout_1,timeout_team_1,los,yards_to_score,down,distance,offense,defense,pass_play,run_play,no_play,challenge_or_review,challenge_or_review_result,backwards_pass,lateral,passer,passer_name,passer_id,dropback,attempt,spiked_ball,pass_location,complete,incomplete,passing_yards,passing_touchdown,intercepted,interception_touchdown,target,reception,receiver,receiver_name,receiver_id,sack,rush_attempt,rusher,runner_name,runner_id,scramble,kneel_down,rushing_yards,rushing_touchdown,rush_location,fumble,down_by_contact,fumble_player_1,fumble_player_1_name,fumble_player_1_id,fumble_1_team,fumble_1_out_of_bounds,own_recovery_1,own_recovery_player_1,own_recovery_player_1_name,own_recovery_player_1_id,own_recovery_player_1_team,own_recovery_1_yards,fumble_lost_1,fumble_lost_player_1,fumble_lost_player_1_name,fumble_lost_player_1_id,fumble_lost_player_1_team,opponent_recovery_1,opponent_recovery_player_1,opponent_recovery_player_1_name,opponent_recovery_player_1_id,opponent_recovery_player_1_team,fumble_recovery_touchdown_1,fumble_recovery_touchdown_1_team,safety,safety_team,penalty_offset,enforced_between_downs,penalty,penalty_declined,penalty_team,penalty_player,penalty_player_name,penalty_player_id,penalty_yards,false_start,too_many_men_on_field,illegal_substitution,delay_of_game,delay_of_kickoff,unnecessary_roughness,disqualification,face_mask,unsportsmanlike_conduct,taunting,illegal_shift,illegal_crackback,low_block,chop_block,illegal_double-team_block,illegal_blindside_block,illegal_motion,illegal_block_above_the_waist,tripping,illegal_forward_pass,illegal_touch_pass,illegal_formation,lowering_the_head_to_initiate_contact,intentional_grounding,clipping,ineligible_downfield_pass,illegal_use_of_hands,offensive_holding,offensive_pass_interference,defensive_holding,defensive_pass_interference,defensive_offside,encroachment,neutral_zone_infraction,roughing_the_passer,illegal_contact,horse_collar_tackle,illegal_bat,offside_on_free_kick,illegal_touch,player_out_of_bounds_on_kick,kick_catch_interference,fair_catch_interference,running_into_the_kicker,roughing_the_kicker,kick_formation_penalty,leverage,illegal_wedge,ineligible_downfield_kick,illegal_touch_kick,kickoff,kicking_team,receiving_team,kicker,kicker_name,kicker_id,touchback,kickoff_out_of_bounds,kickoff_in_endzone,kickoff_inside_20,kickoff_downed,kickoff_fair_caught,kick_return,kick_returner,kick_returner_name,kick_returner_id,kick_return_touchdown,onside_kick,onside_kick_recovery,onside_kick_recovery_player,onside_kick_recovery_player_name,onside_kick_recovery_player_id,punt,punter,punter_name,punter_id,punt_touchback,punt_out_of_bounds,punt_inside_20,punt_endzone,punt_downed,punt_fair_catch,punt_return,punt_returner,punt_returner_name,punt_returner_id,punt_return_touchdown,punt_muffed,punt_blocked,punt_blocked_player,punt_blocked_player_name,punt_blocked_player_id,blocked_out_of_bounds_in_end_zone,field_goal,field_goal_made,field_goal_kicker,field_goal_kicker_name,field_goal_kicker_id,field_goal_distance,field_goal_blocked,field_goal_blocked_player,field_goal_blocked_player_name,field_goal_blocked_player_id,blocked_field_goal_recovery,field_goal_recovery_player,field_goal_recovery_player_name,field_goal_recovery_player_id,field_goal_recovery_team,block_field_goal_touchdown,field_goal_return,field_goal_return_player,field_goal_return_player_name,field_goal_return_player_id,field_goal_return_TD,1-pt,1-pt Succes,one point rush att,1pt Rusher,1pt Rusher Name,1pt Rusher ID,1point pass att,1PT Passer,1pt Passer Name,1pt Passer ID,1PT Rec,1pt Rec Name,1pt REc ID,two_point_att,two_point_att_succeeds,two_point_rush_att,two_point_rusher,two_point_rusher_name,two_point_rusher_id,two_point_pass_att,two_point_passer,two_point_passer_name,two_point_passer_id,two_point_receiver,two_point_receiver_name,two_point_receiver_id,defensive_two_point,defensive_two_point_att_succeeds,defensive_two_point_att_player,defensive_two_point_att_player_name,defensive_two_point_att_player_id,three_point_att,three_point_att_succeeds,three_point_rush_att,three_point_rusher,three_point_rusher_name,three_point_rusher_id,three_point_pass_att,three_point_passer,three_point_passer_name,three_point_passer_id,three_point_receiver,three_point_receiver_name,three_point_receiver_id,OT_att,OT_succeeds,OT_rush_att,OT_rusher,OT_rusher_name,OT_rusher_id,OT_pass_att,OT_passer,OT_passer_name,OT_passer_id,OT_receiver,OT_receiver_name,OT_receiver_id
24,A.Brown pass short right complete. Catch made by K.Merritt for 4 yards. Pushed out of bounds by Q.Cole at HOU 42.,3/28/2025,TDECU Stadium,HOU,STL,0,6,0,6,1,4,2,3,3,,,HOU38,62,2,7,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,1,0,Short Right,1,0,4,0,0,,1,1,K.Merritt,Kirk Merritt,K.Merritt HOU,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A.Brown pass short left complete. Catch made by J.Hall for 2 yards. Tackled by B.Sebastian at HOU 44.,3/28/2025,TDECU Stadium,HOU,STL,0,6,0,6,1,3,40,3,3,,,HOU42,58,3,3,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,1,0,Short Left,1,0,2,0,0,,1,1,J.Hall,Justin Hall,J.Hall HOU,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"M.Rivers punts 51 yards to STL 5, Center-M.Ortiz. J.Pearson returned punt from the STL 5. Tackled by J.Jones at STL 16.",3/28/2025,TDECU Stadium,HOU,STL,0,6,0,6,1,3,1,3,3,,,HOU44,56,4,1,HOU,STL,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M.Rivers,Mike Rivers,M.Rivers HOU,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,M.Wilkins pass short right complete. Catch made by J.Saylors for 19 yards. Tackled by D.Lewis; J.Tyler at STL 35.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,1,2,49,3,3,,,STL16,84,1,10,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Short Right,1,0,19,0,0,,1,1,J.Saylors,Jacob Saylors,J.Saylors STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,M.Wilkins pass deep left complete. Catch made by J.Pearson for 33 yards. Pushed out of bounds by L.O'Neal at HOU 32.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,1,2,10,3,3,,,STL35,65,1,10,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Deep Left,1,0,33,0,0,,1,1,J.Pearson,Jahcour Pearson,J.Pearson STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,M.Wilkins pass short right complete. Catch made by J.Pearson for 4 yards. Tackled by J.Jones at HOU 28.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,1,1,34,3,3,,,HOU32,32,1,10,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Short Right,1,0,4,0,0,,1,1,J.Pearson,Jahcour Pearson,J.Pearson STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,J.Saylors rushed left tackle for 2 yards. Tackled by J.Tyler at HOU 26.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,1,0,59,3,3,,,HOU28,28,2,6,STL,HOU,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Saylors,Jacob Saylors,J.Saylors STL,,0,2,0,Left Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,M.Wilkins pass short left complete. Catch made by J.Howard for 9 yards. Pushed out of bounds by M.Roby at HOU 17.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,1,0,16,3,3,,,HOU26,26,3,4,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Short Left,1,0,9,0,0,,1,1,J.Howard,Jarveon Howard,J.Howard STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,M.Wilkins scrambles right end for 4 yards. Pushed out of bounds by M.Moody at HOU 13.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,2,15,0,3,3,,,HOU17,17,1,10,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,0,0,,0,0,,,,,,,,,,0,,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,0,4,0,Right End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,J.Howard rushed right guard for 0 yards. Tackled by L.O'Neal; J.Tyler at HOU 13.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,2,14,24,3,3,,,HOU13,13,2,6,STL,HOU,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Howard,Jarveon Howard,J.Howard STL,,0,0,0,Right Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,M.Wilkins pass short left complete. Catch made by F.Darby for 12 yards. Pushed out of bounds by M.Wilson at HOU 1.,3/28/2025,TDECU Stadium,HOU,STL,0,6,6,0,2,13,45,3,3,,,HOU13,13,3,7,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Short Left,1,0,12,0,0,,1,1,F.Darby,Frank Darby,F.Darby STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,M.Wilkins rushed up the middle for 1 yards. TOUCHDOWN.,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,13,16,3,3,,,HOU1,1,1,1,STL,HOU,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,M.Wilkins,Manny Wilkins,M.Wilkins STL,,0,1,1,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,TWO-POINT CONVERSION ATTEMPT. M.Wilkins rushed left end to HOU 5 for yards. Tackled by T.Franklin at HOU 6. TWO-POINT ATTEMPT FAILS.,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,13,14,3,3,,,HOU5,5,,,STL,HOU,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,M.Wilkins,Manny Wilkins,M.Wilkins STL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,R.Blankenship kicks 64 yards from STL 30 to the HOU 6. K.Merritt returns the kickoff. Pushed out of bounds by N.Whiteside at HOU 29.,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,13,14,3,3,,,STL30,30,,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,STL,HOU,R.Blankenship,Rodrigo Blankenship,R.Blankenship STL,0,0,0,0,0,0,1,K.Merritt,Kirk Merritt,K.Merritt HOU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A.Brown steps back to pass. Sacked at HOU 29 for 0 yards (T.Pesefea).,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,13,7,3,3,,,HOU29,71,1,10,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,0,0,,0,0,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A.Brown pass short left complete. Catch made by J.Hall for 9 yards. Tackled by N.Meadors; L.Denis at HOU 38.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,12,44,3,3,,,HOU29,71,2,10,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,1,0,Short Left,1,0,9,0,0,,1,1,J.Hall,Justin Hall,J.Hall HOU,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,L.Lingard rushed right guard for 1 yards. Tackled by C.Garrett at HOU 39.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,12,8,3,3,,,HOU38,62,3,1,HOU,STL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,L.Lingard,Lorenzo Lingard,L.Lingard HOU,,0,1,0,Right Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,L.Lingard rushed up the middle for 2 yards. Tackled by Q.Cole; C.Wells at HOU 41.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,11,28,3,3,,,HOU39,61,1,10,HOU,STL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,L.Lingard,Lorenzo Lingard,L.Lingard HOU,,0,2,0,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A.Brown steps back to pass. Pass incomplete short left intended for K.Chism.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,11,5,3,3,,,HOU41,59,2,8,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,1,0,Short Left,0,1,,,0,,1,0,K.Chism,Keke Chism,K.Chism HOU,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A.Brown scrambles right end for 20 yards. Tackled by L.Denis at STL 39.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,10,37,3,3,,,HOU41,59,3,8,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,0,0,,0,0,,,,,,,,,,0,,A.Brown,Anthony Brown,A.Brown HOU,1,0,20,0,Right End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A.Brown steps back to pass. Pass incomplete deep right intended for L.Keys (C.Payton-Jones).,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,9,46,3,3,,,STL39,39,1,10,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,1,0,Deep Right,0,1,,,0,,1,0,L.Keys,Lawrence Keys,L.Keys HOU,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,K.Merritt rushed right tackle for 0 yards. Tackled by O.Fatukasi; T.Feeney at STL 39.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,9,9,3,3,,,STL39,39,2,10,HOU,STL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,K.Merritt,Kirk Merritt,K.Merritt HOU,,0,0,0,Right Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A.Brown pass short right INTERCEPTED at STL 29. Intercepted by L.Denis at STL 29. Tackled by K.Merritt at STL 29.,3/28/2025,TDECU Stadium,HOU,STL,0,12,0,12,2,8,32,3,3,,,STL39,39,3,10,HOU,STL,1,0,0,,,0,0,A.Brown,Anthony Brown,A.Brown HOU,1,1,0,Short Right,0,0,,,1,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,M.Wilkins steps back to pass. Sacked at STL 27 for -2 yards (D.Arnette).,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,8,22,3,3,,,STL29,71,1,10,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,0,0,,0,0,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"M.Wilkins rushed left tackle for 3 yards. Tackled by R.Williams at STL 33. PENALTY on STL-H.Butler, Offensive Holding, 10 yards, accepted.",3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,7,41,3,3,,,STL27,73,2,12,STL,HOU,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,M.Wilkins,Manny Wilkins,M.Wilkins STL,,0,3,0,Left Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,M.Wilkins steps back to pass. Pass incomplete deep left intended for B.Jackson.,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,7,12,3,3,,,STL20,80,2,19,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Deep Left,0,1,,,0,,1,0,B.Jackson,Blake Jackson,B.Jackson STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,M.Wilkins pass short left complete. Catch made by J.Saylors for 19 yards. Tackled by R.Williams; M.Roby at STL 39.,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,6,38,3,3,,,STL20,80,3,19,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,1,0,Short Left,1,0,19,0,0,,1,1,J.Saylors,Jacob Saylors,J.Saylors STL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,J.Howard rushed up the middle for 0 yards. Tackled by O.Sagapolu at STL 39.,3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,5,55,3,3,,,STL39,61,1,10,STL,HOU,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Howard,Jarveon Howard,J.Howard STL,,0,0,0,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"M.Wilkins scrambles left end for yards. Pushed out of bounds by J.Tyler at STL 48. PENALTY on STL-J.Jones-Smith, Offensive Holding, 10 yards, accepted. No Play.",3/28/2025,TDECU Stadium,HOU,STL,0,12,12,0,2,5,15,3,3,,,STL39,61,2,10,STL,HOU,1,0,0,,,0,0,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,0,0,,0,0,,,,,,,,,,0,,M.Wilkins,Manny Wilkins,M.Wilkins STL,1,0,0,0,Left End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
